state_district,scst,stunting_rate,underweight_rate,wasting_rate,mean_haz,mean_waz,mean_whz,mean_age,mean_hhsize,mean_wealth,prop_literate,prop_male,prop_urban,pop_weighted,n_obs,state_name,district_name,survey_month,survey_year,post,phase2,months_since_covid
arunachal pradesh - dibang valley,1,0.1475784273665943,0.13251963840542116,0.22266118183946781,-14.603786275383012,-48.361881522223186,-53.632622938024824,29.78561426544789,4.687957100815838,-2.5750521893091785,0.8577196953349893,0.4761469701073857,0.38661833774843557,0.435626,74,arunachal pradesh,dibang valley,2,2021,1,1,11
arunachal pradesh - east kameng,0,0.0,0.0,0.0,-4.0,-121.0,-179.0,32.0,4.0,9.7676,1.0,0.0,1.0,0.016924,1,arunachal pradesh,east kameng,3,2020,1,0,0
arunachal pradesh - east kameng,1,0.25725407246173293,0.38344772503861824,0.12619365257688528,-103.84016026541217,-81.34526400786407,-15.2156034966999,31.781289495857322,5.108271310209239,-3.1796783395941586,0.7744259935402331,0.40172114169358236,0.5061438000280859,0.227872,8,arunachal pradesh,east kameng,3,2020,1,0,0
arunachal pradesh - east siang,0,0.5510902223582108,0.5510902223582108,0.33604028831829375,-69.94514027176554,-171.84483078605356,-141.09301625677782,25.451477957293978,4.41769535972071,-4.647466575292305,1.0,0.48567688086555677,0.37280739154206144,0.199363,6,arunachal pradesh,east siang,1,2020,1,0,0
arunachal pradesh - east siang,1,0.4261750127987034,0.186897035674903,0.06878470859131618,-154.31296713354197,-63.57281563056477,34.94470041851187,26.070797299913608,5.754278669669485,-2.193673081216096,0.7270551197491839,0.4694480219594375,0.49705113282873165,1.306773,37,arunachal pradesh,east siang,1,2020,1,0,0
arunachal pradesh - kurung kumey,1,0.3847311355668887,0.0,0.0,-77.46668781467835,-1.0022449427783549,64.5774627266294,29.692158154591965,7.021953262894186,-1.4388606004408546,0.6152688644331112,0.0,0.3847311355668887,0.122943,4,arunachal pradesh,kurung kumey,3,2020,1,0,0
arunachal pradesh - lohit,0,0.157832429722022,0.07845122065874832,0.07590178319596352,-89.59677833839983,-52.90683819612022,-2.771809677520449,28.266398194866657,5.180932495534176,-0.3429458481071173,0.7782929580995958,0.5593038014353318,0.4758978658058855,1.27636,64,arunachal pradesh,lohit,1,2021,1,1,10
arunachal pradesh - lohit,1,0.2557285465701987,0.08863882850270653,0.13878367500397662,-96.77216922698723,-57.85221559714837,-4.950170875489851,28.259637233022104,5.171439451270359,-2.311027650970544,0.6044610794317967,0.6204129932854849,0.27081138141626615,2.07461,98,arunachal pradesh,lohit,2,2021,1,1,11
arunachal pradesh - lower dibang valley,0,0.07523708865178695,0.07069856862060554,0.07069856862060554,-61.939947106394584,-60.039029359298716,-40.14014892467203,27.935025992472465,4.891735493713504,-2.7211894677162487,0.5666406821649076,0.7635952347930884,0.4684144830917412,0.418198,19,arunachal pradesh,lower dibang valley,2,2021,1,1,11
arunachal pradesh - lower dibang valley,1,0.09104491398066225,0.0497763975909057,0.05493614201062154,-70.32317408221206,-43.15502628415474,0.8313842988161506,26.568829965756777,4.478370942002262,-2.2958504510006312,0.7110475703759339,0.5639608067081396,0.19729870220932536,1.483213,46,arunachal pradesh,lower dibang valley,1,2021,1,1,10
arunachal pradesh - lower subansiri,0,0.0,0.0,0.0,-164.0,-108.5,-11.5,27.0,5.0,10.650099999999998,1.0,1.0,0.0,0.047954,2,arunachal pradesh,lower subansiri,2,2020,1,0,0
arunachal pradesh - lower subansiri,1,0.17936042452171486,0.06880044686496299,0.06880044686496299,-41.62113112693758,-29.976885909789143,-3.5751710654936413,29.026521435553697,4.114604105571847,0.7351255230833682,0.6454126518642647,0.3227929060187125,0.5555648652422845,0.179025,12,arunachal pradesh,lower subansiri,2,2020,1,0,0
arunachal pradesh - tawang,1,0.4809783651447824,0.0,0.0,-11.966945256678871,-29.40311130553573,-22.673358966684315,28.90474984458822,4.027536665668961,2.7337274512467475,0.7771049662698869,0.6207491999171137,0.3535100039140746,0.130299,6,arunachal pradesh,tawang,1,2021,1,1,10
arunachal pradesh - tirap,0,0.4525452002906912,0.21592911096919112,0.16125107357572288,-132.0977449404303,-98.09713107533749,-48.66149056354467,29.461860534255322,4.913604681891255,-2.9932599890990774,0.7655420731573036,0.5357693408795612,0.9257140654936246,0.363272,13,arunachal pradesh,tirap,4,2021,1,1,13
arunachal pradesh - tirap,1,0.5642612305494648,0.1277552000648741,0.0403513806020192,-181.51964780847166,-93.14020915660545,21.496896647443556,27.789703419301922,5.550618955090278,0.5550607028703669,0.9555269305504006,0.43578555365992866,0.6177870445167345,0.641242,23,arunachal pradesh,tirap,3,2021,1,1,12
arunachal pradesh - upper siang,0,0.35082039353743644,0.35082039353743644,0.35082039353743644,-64.90815364305024,-90.03976236876849,-74.20387250895833,33.70821022191488,4.360658829446156,8.878508169359403,1.0,0.34098195762871697,1.0,0.031814,3,arunachal pradesh,upper siang,3,2020,1,0,0
arunachal pradesh - upper siang,1,0.29431929758843994,0.24092898128756532,0.0781472589716958,-160.8209576997951,-70.0953556611216,23.186176522336293,25.965855624230244,4.998683262104625,-1.6326884159983652,0.5062573428002247,0.4991571742350718,0.49551911823965766,0.176193,13,arunachal pradesh,upper siang,3,2020,1,0,0
arunachal pradesh - upper subansiri,0,0.5,0.0,0.0,-170.5,-84.49999999999999,19.5,26.0,5.0,-10.30551,0.0,0.5,0.0,0.082712,2,arunachal pradesh,upper subansiri,2,2020,1,0,0
arunachal pradesh - upper subansiri,1,0.4577218652603238,0.0,0.0,-187.60655560451204,-84.92389097779927,36.19018605568966,26.51024887617822,4.495022206123645,-5.454891328610085,0.80267500669022,0.5970352189391338,0.2134545051534966,0.369943,13,arunachal pradesh,upper subansiri,2,2020,1,0,0
arunachal pradesh - west kameng,0,0.0,0.5144410292884902,0.5144410292884902,-85.67627708486802,-186.43375161937664,-212.5200675692839,28.32208448700688,3.978675032387532,3.9610454898773084,1.0,0.5144410292884902,0.5144410292884902,0.078734,4,arunachal pradesh,west kameng,1,2021,1,1,10
arunachal pradesh - west kameng,1,0.5834567224984808,0.030086272563099654,0.0,-198.12785970437955,21.61896498600639,200.73584376792002,28.03500757452564,4.574534188070764,0.4194547112907508,0.5406456748174838,0.4909405249959346,0.09025881768929896,0.467356,13,arunachal pradesh,west kameng,1,2021,1,1,10
arunachal pradesh - west siang,0,0.0,0.0,0.0,147.0,7.0,-79.0,25.0,4.0,-1.8509,0.0,0.0,1.0,0.065864,1,arunachal pradesh,west siang,2,2020,1,0,0
arunachal pradesh - west siang,1,0.2256050323820148,0.27062804065569707,0.0,-100.68761232995568,-109.65740138204579,-68.52183268259428,27.544550447770444,3.758411189612965,3.1598167574021567,0.9031851352607603,0.22239394502804372,0.27959894332372714,0.516336,9,arunachal pradesh,west siang,2,2020,1,0,0
assam - baksa,0,0.3897642447497057,0.2906932031408566,0.2100601222027234,-121.85429889915375,-151.5418020057686,-109.75283078775007,27.052700068299497,6.24171908791628,-3.9791899689859145,0.9266955673898405,0.48506319429966077,0.009436601584235515,34.764528,65,assam,baksa,8,2019,1,0,0
assam - baksa,1,0.41158033185717824,0.28823419124820693,0.15051400800589596,-139.26569484502093,-118.28603793049808,-47.48663938352591,27.82370507463945,5.072574045181926,-7.086515989622413,0.7500320992886379,0.5124683153943833,0.0,74.394172,141,assam,baksa,8,2019,1,0,0
assam - barpeta,0,0.2459076612445673,0.19195318945134152,0.21870424720518206,-94.18582499391692,-118.40974212342532,-94.17932740378497,28.23267822175494,5.119115316223992,0.4406029071634437,0.9734916819999839,0.5653803395486694,0.030254038213935644,32.545143,37,assam,barpeta,9,2019,1,0,0
assam - barpeta,1,0.261366982254371,0.17268389720945218,0.14026990355578098,-136.39942176388902,-128.08350199138707,-68.35369573823111,26.072313939530655,5.658149083670703,-4.601364383650724,0.6085277850837387,0.5732332770813378,0.4003422191559185,31.313852,34,assam,barpeta,8,2019,1,0,0
assam - bongaigaon,0,0.40470668645896035,0.23803159078621464,0.13569987377651566,-180.8500508597057,-134.21205824690074,-42.582105847861015,27.31271958178022,5.198751731208517,-1.0912991995331953,0.8620780003999369,0.5488524666481157,0.14423313149566894,23.628725,59,assam,bongaigaon,9,2019,1,0,0
assam - bongaigaon,1,0.5062766211963511,0.19225570630883518,0.13183665039659573,-196.10007839583005,-108.89917681232548,4.330958519577175,26.285934240306812,5.175696867989067,-0.7542536867188435,0.8456322559202301,0.6078823515162687,0.3279238270629515,12.714962,31,assam,bongaigaon,9,2019,1,0,0
assam - cachar,0,0.30470732701237063,0.33611894094697076,0.35243554567024993,-98.36443194493063,-141.01596395708918,-122.39859894373873,27.809059136994353,5.459049686508157,-7.461848410287689,0.6805118861950372,0.5130513140085957,0.16775875714919944,68.028246,60,assam,cachar,8,2019,1,0,0
assam - cachar,1,0.30097207879005067,0.33430453509591845,0.30185842172360033,-134.2953162502852,-144.98491946292958,-96.17935727768244,27.413884279995106,5.273736837471672,-7.7103098134631,0.8037197985002925,0.5100736800576756,0.24682016471613774,127.171996,120,assam,cachar,8,2019,1,0,0
assam - chirang,0,0.3283161128782164,0.3561593057436299,0.2546189202914589,-144.33371850801888,-152.0032420361226,-93.61880482167919,28.426072539189754,5.538318873618118,-1.8770120038458251,0.8781682279014025,0.5357988851072591,0.1304845692403999,9.682186999999999,38,assam,chirang,9,2019,1,0,0
assam - chirang,1,0.4353481433926679,0.34815019679949655,0.15112826508255808,-147.91583803018526,-146.79831687133756,-86.949811792387,27.68183404296422,4.905118454592294,-6.557640994555558,0.7373453494295068,0.5184175498029068,0.009929896099578327,29.981784,117,assam,chirang,9,2019,1,0,0
assam - darrang,0,0.43611111593813906,0.23390215558044888,0.15332629710624232,-174.19541517294283,-139.03168729747216,-43.86095347354076,28.082609687234388,4.962722056233893,-4.223527940745089,0.9199510423510626,0.5119825178034395,0.06850953468801503,18.990291,39,assam,darrang,8,2019,1,0,0
assam - darrang,1,0.3015368205286532,0.18586407959547663,0.2917901166116526,-115.61744602357246,-146.50500488263364,-129.17612616881553,26.27783882765989,5.055395664299522,-2.710460024286156,0.7526775102330133,0.6915130595183023,0.43832420394020477,8.188203999999999,17,assam,darrang,7,2019,1,0,0
assam - dhemaji,0,0.36023552192073005,0.2290352501051899,0.15880859375817613,-129.21456421961025,-114.03272653291648,-56.63131914679016,26.024833086853985,5.181099566058941,-7.362655831499236,0.9078727934594657,0.4351753894057293,0.04901448521423093,40.609893,113,assam,dhemaji,11,2019,1,0,0
assam - dhemaji,1,0.380676928789085,0.262295301321515,0.18088657326999202,-137.331447560169,-131.45649446746032,-75.57992766258857,26.96582680908242,5.809216789126753,-9.177671893796381,0.7112417636018176,0.5204095820918694,0.01269007662350157,58.218561,148,assam,dhemaji,11,2019,1,0,0
assam - dhubri,0,0.2541435008988742,0.24010991669660564,0.21225541394548783,-98.19562574086511,-111.65781368198559,-76.95269693990478,26.003882623592418,5.591813778761245,-0.9699563315465465,0.9595780229557935,0.5780100073533048,0.17085511030015835,34.058156,43,assam,dhubri,10,2019,1,0,0
assam - dhubri,1,0.49170099282320917,0.226214404557536,0.17001177225780942,-180.86628373213927,-136.49421189276615,-24.880398258445737,26.188083120296852,6.197355026914546,-3.9570188213850526,0.6605169675549385,0.3632140826720492,0.21851448473547413,13.461309,17,assam,dhubri,10,2019,1,0,0
assam - dibrugarh,0,0.2921238021026762,0.3193555704004647,0.21549132663159495,-99.99666110731667,-134.43911653444138,-109.61059606009161,27.545823587546955,5.416544365960266,-3.6031564332346484,0.7295135166448404,0.49157381098354214,0.15682471500909645,150.182425,183,assam,dibrugarh,8,2019,1,0,0
assam - dibrugarh,1,0.15590557498946178,0.18220192592262963,0.14543153431612646,-82.22747728457954,-108.27589977783678,-90.55861989666924,28.377054796503785,5.689899764425903,-2.1287388530145193,0.9410248677124502,0.4283501873406888,0.1838355754375067,26.247368,34,assam,dibrugarh,8,2019,1,0,0
assam - dima hasao,0,0.2568552610961621,0.19353949066481482,0.26949706180539496,-87.63505093682677,-95.20362339740652,-64.11479816096295,26.459539109913052,5.563522236534665,-2.591060258336764,0.7388767702626257,0.41041491416092807,0.4853030119389438,3.325001,26,assam,dima hasao,11,2019,1,0,0
assam - dima hasao,1,0.2922328905194989,0.15144363935207708,0.2112200593465651,-99.93954833742399,-64.46322287974078,-10.77196384839791,30.689777179900087,5.361640349693056,-4.889243766142576,0.8621100481200085,0.4739747974361112,0.2663286401876889,14.067537,119,assam,dima hasao,11,2019,1,0,0
assam - goalpara,0,0.414556093434366,0.25158599035262846,0.20324298765103999,-139.86204975653263,-110.38373501341385,-40.827825530196385,29.06155964738658,6.006612928631462,-1.3373213543040314,0.848104216687043,0.2590471771109096,0.3096363465038818,9.986347,19,assam,goalpara,9,2019,1,0,0
assam - goalpara,1,0.42293865243143525,0.20689275915011973,0.10568896526176598,-175.95511295050582,-122.23800945457664,-32.73183101367745,27.381453381582,4.825544128837866,-2.8874908911950823,0.8136672942252996,0.38204307847821106,0.32662919624710784,23.885152,48,assam,goalpara,9,2019,1,0,0
assam - golaghat,0,0.2804428441654197,0.24734445650316134,0.19734469874048244,-113.90524151888808,-129.30838106175128,-93.48207070349335,27.171602230619367,5.3262231589549645,-6.2231252311270895,0.7526233964579262,0.46778635502314025,0.06502617420248574,81.531615,131,assam,golaghat,10,2019,1,0,0
assam - golaghat,1,0.21579178763221687,0.17615169216533344,0.20533189878138508,-93.52196522433859,-117.60261390917226,-85.69937302069671,25.971454457786958,4.544173524090252,-5.768070184791539,0.8294682613183575,0.5371184855126119,0.0,25.63402,39,assam,golaghat,10,2019,1,0,0
assam - hailakandi,0,0.28841614311303937,0.35738040211463257,0.2629209521117698,-125.39242779231377,-146.04664383418475,-107.56543632700281,29.53460107076676,5.520952975144796,-4.360987571351581,0.9439521490312479,0.539044907314422,0.0543289622323424,22.00666,50,assam,hailakandi,10,2019,1,0,0
assam - hailakandi,1,0.4383215414782617,0.38016194543371634,0.16574079089886282,-197.69377202086167,-174.76757056022745,-83.89609113593686,28.734385647971482,4.863055542942645,-6.676638934990507,0.8681078298582768,0.3905848774411929,0.08353967486907878,21.450682,51,assam,hailakandi,10,2019,1,0,0
assam - jorhat,0,0.4081435459926004,0.3052229055806795,0.14870047348655965,-160.4761623848175,-126.52579352171917,-47.7612062807408,27.72887443995913,5.317526224809783,-3.217848909924902,0.7954290427863367,0.5471551872792381,0.22183761442183916,102.546311,177,assam,jorhat,10,2019,1,0,0
assam - jorhat,1,0.4488323124887265,0.3728238675563357,0.2297452345252241,-171.7546740345034,-159.36965689869172,-90.91135253038601,25.58087999400095,5.490737350752367,-2.1466655247020476,0.7944475725945753,0.622497359021334,0.3257268220070389,16.775978,30,assam,jorhat,10,2019,1,0,0
assam - kamrup,0,0.22331100050963704,0.21729119631142066,0.12148757289560738,-107.20817936696072,-111.26752323192893,-74.02211517295241,27.276405428769465,5.746633116910484,1.7340296671905007,0.910724034769438,0.6710781247365903,0.2858689506533858,49.352768,54,assam,kamrup,7,2019,1,0,0
assam - kamrup,1,0.2690567616649724,0.19726021926363882,0.13306546441456507,-122.32151829026485,-105.6689441629567,-53.6513130189798,27.25108687089135,4.674940409992672,-3.6260458972529563,0.8930660385458811,0.5148856242574767,0.08069252539511662,42.917011,47,assam,kamrup,7,2019,1,0,0
assam - kamrup metropolitan,0,0.22669538395366726,0.28252698147174804,0.2193865171016571,-66.67519011931866,-111.32124927746807,-105.31773550199591,28.99573925216412,5.259294061667558,6.20123366363368,0.9254850598275939,0.5000207492323265,0.8350850839962998,57.231033000000004,64,assam,kamrup metropolitan,8,2019,1,0,0
assam - kamrup metropolitan,1,0.19750452913227448,0.11074544445877293,0.10770131599641813,-94.5316756045323,-83.87180154905619,-45.91049685990313,27.878379983868196,5.232741139855203,2.7181157084809615,0.8669444555917278,0.48748700873870815,0.6922533747324043,40.393499,49,assam,kamrup metropolitan,8,2019,1,0,0
assam - karbi anglong,0,0.23027291815485285,0.2735057661567602,0.1860762356764776,-97.55895624261264,-128.9050062106858,-103.9629567254574,27.30546185678724,6.66950998278905,-4.133185095637231,0.7249351911638172,0.45786262925052573,0.29052096485740775,22.640817000000002,56,assam,karbi anglong,11,2019,1,0,0
assam - karbi anglong,1,0.34278359648739776,0.26399432822701957,0.14259178949530563,-148.22059905540294,-134.32958389231155,-69.77548952574915,28.60506450907634,5.394085780289762,-7.219563174651806,0.7849722487048897,0.5592697294047031,0.12506117183962576,65.383435,171,assam,karbi anglong,11,2019,1,0,0
assam - karimganj,0,0.3193614218246362,0.47685757714153926,0.3661365742883542,-147.16662213139702,-201.19982997362771,-169.98557762148397,28.52408950426252,5.840722374600269,-7.620149484510167,0.8717828956413554,0.5452013122787686,0.1183118852112078,44.971847,64,assam,karimganj,8,2019,1,0,0
assam - karimganj,1,0.23364664761207932,0.49768498267440686,0.5097177388582096,-85.2567008837354,-198.5757993822735,-216.5985678819751,26.393551541690496,5.882234331877971,-6.20140565832509,0.7915844520938506,0.560723520992854,0.06378586539062142,32.771461,49,assam,karimganj,9,2019,1,0,0
assam - kokrajhar,0,0.41656331463539104,0.2727354628102235,0.07966947676910775,-171.94156493874996,-126.21277930182617,-39.86278369814977,26.84463659029235,5.3874319538350575,-5.218932202533657,0.8111011578219318,0.5023673488951582,0.04207813385332604,31.878909,62,assam,kokrajhar,10,2019,1,0,0
assam - kokrajhar,1,0.2845918402739744,0.3119760009327888,0.2637261453829098,-114.14174872058774,-129.40207209457617,-88.51461451326179,29.336940849969103,5.275043386086447,-4.446550524220844,0.708847657784354,0.4379938867559477,0.017956739146929378,34.279999000000004,67,assam,kokrajhar,9,2019,1,0,0
assam - lakhimpur,0,0.41419087540192906,0.30283067688629123,0.17741274415488137,-146.6788480257903,-132.21148731398284,-70.10075223243689,27.965264401561267,5.615078579856833,-1.2554439993536295,0.9160522237065484,0.472061496698957,0.15883454649771767,51.097637,89,assam,lakhimpur,12,2019,1,0,0
assam - lakhimpur,1,0.3351698616131353,0.31903138759906596,0.2344675862699314,-128.3522581152561,-144.8924463579523,-104.351617864776,27.053614691262627,4.888732858404548,-6.571401527361827,0.868028840073418,0.5174671409577717,0.051657507123400344,47.04565,82,assam,lakhimpur,12,2019,1,0,0
assam - morigaon,0,0.35097117315818543,0.37886764143624313,0.23893801385498153,-120.2017258112825,-125.09973764731376,-83.0450790660998,28.425199682732647,5.149356743245271,-4.476071081939582,0.9676344520835457,0.5945817267646757,0.050957367867818223,15.334700999999999,29,assam,morigaon,11,2019,1,0,0
assam - morigaon,1,0.4044355483777418,0.2576833720220824,0.19626922673257957,-132.31620245114937,-142.28088217879278,-90.60268213442811,26.536512057426137,5.470071579317459,-7.472597708397694,0.7624067191496305,0.45216675970957504,0.04374824976919437,45.144046,83,assam,morigaon,11,2019,1,0,0
assam - nagaon,0,0.24990934903036954,0.15541736455381785,0.13551888427775444,-109.60114007820235,-137.9239769254737,-108.8900172759069,27.04924948545298,4.690822646212538,-1.0167211536385456,0.9202794864330737,0.563042973269886,0.13049719796785014,68.36110000000001,44,assam,nagaon,8,2019,1,0,0
assam - nagaon,1,0.4014993458660864,0.3142673571217875,0.27343762630627466,-115.10482110157776,-119.96695706531598,-76.46070985557974,25.828401804858863,6.338695307814535,-5.684908727569844,0.965548632929864,0.5570047957248924,0.049631427978063296,36.060659,24,assam,nagaon,8,2019,1,0,0
assam - nalbari,0,0.22590388875891643,0.16951807328907192,0.11740527418073043,-113.55632065477415,-97.81845360995862,-44.59508919388929,27.59448241995833,5.510897593630088,-0.8534315118599193,0.9686199099234691,0.5005852406201684,0.24603203887480377,35.665672,73,assam,nalbari,7,2019,1,0,0
assam - nalbari,1,0.18840249498447467,0.15881604708288713,0.2115159642318065,-114.08387367214847,-137.6932287552157,-99.21218751938846,26.11800444246643,5.2653492881952095,-4.72825727391499,0.8415888010604223,0.5027508395419381,0.02478510570960192,17.858548,38,assam,nalbari,7,2019,1,0,0
assam - sivasagar,0,0.25186897639176853,0.24844364099292218,0.21587655490290755,-106.61978307088098,-132.85558403021741,-104.08578562589156,27.957897343024438,5.365727765965856,-2.4039613906251818,0.9079414122339312,0.5046448991776554,0.11011107258684215,64.470183,158,assam,sivasagar,9,2019,1,0,0
assam - sivasagar,1,0.27809752489501616,0.19429832859023863,0.21583019428212794,-112.47725682332685,-118.8981742744893,-82.55230451736152,25.31803933544294,6.44129028712794,-5.065895634738942,0.9546883526859034,0.4726921534915926,0.14693050284241493,16.851164,42,assam,sivasagar,9,2019,1,0,0
assam - sonitpur,0,0.3467700274470052,0.2169972422817003,0.1754521912585519,-123.5575769315859,-127.36210904165922,-69.31436002923853,27.69001054481198,5.129340749099294,-3.831075670127556,0.7572964604210943,0.39746221332285775,0.07896606762371729,72.669859,97,assam,sonitpur,11,2019,1,0,0
assam - sonitpur,1,0.2021200037225812,0.12865266480894333,0.17370444887279124,-83.83908801585892,-91.05632654675715,-64.88766208782877,28.077278420643484,5.451226526517987,-3.9847470890054697,0.7636891420132217,0.5387551344184425,0.06479308460237364,38.124084,51,assam,sonitpur,11,2019,1,0,0
assam - tinsukia,0,0.34889020123937353,0.3579959892367516,0.23588613538096145,-128.16432459332842,-152.80485920818577,-113.12036165446592,27.02036132512994,5.507636091915474,-5.663446459526034,0.6014458483838728,0.5214630482980809,0.10178497009423539,116.598256,164,assam,tinsukia,8,2019,1,0,0
assam - tinsukia,1,0.19370974192677892,0.1545704825929799,0.10271212362275856,-99.37029744229453,-105.62309494162704,-69.8098932474998,27.15491754569425,5.762582518143,-3.2423800856485854,0.7977702442269596,0.6300631286174756,0.21847898727077705,33.091965,46,assam,tinsukia,7,2019,1,0,0
assam - udalguri,0,0.25318822526698215,0.2937109601121843,0.23285693476894656,-73.94812122715948,-130.52948221792593,-122.8300582228635,26.82840771859607,5.277720647859058,-6.251043287122545,0.7762756786627933,0.42691645937161515,0.03431638171483009,29.403741,62,assam,udalguri,7,2019,1,0,0
assam - udalguri,1,0.37610350221521643,0.2138148856889431,0.14969808217804556,-111.11649189874895,-105.47091820219268,-54.41038561554001,27.097582667834363,5.220409736364056,-5.885877146560046,0.8200334822390432,0.3660000538765216,0.025327727088923002,40.611382,87,assam,udalguri,7,2019,1,0,0
bihar - araria,0,0.4238324697414155,0.41224979053416677,0.2180547269004639,-157.17770815106425,-167.74225884642289,-109.0956170475825,25.471331075662206,6.575747762338327,-8.051379650406565,0.5541684860699281,0.5215012652835269,0.06636929858799819,317.487339,201,bihar,araria,8,2019,1,0,0
bihar - araria,1,0.5468754755338773,0.5256455301439171,0.28165809164278627,-199.08976931663034,-194.34611322280693,-118.22951615056012,26.007436316752216,6.490020763474614,-13.716897061675898,0.2656664440076921,0.6079734991693442,0.023684518715701094,260.989555,167,bihar,araria,8,2019,1,0,0
bihar - arwal,0,0.43798633570351075,0.4596077665280972,0.33814118251431924,-159.4850718374932,-187.0045239296494,-136.38528330755926,26.271239564090582,6.746875145459961,-5.719225551556579,0.6350309563768948,0.5199108216817199,0.031773849390481564,80.090768,246,bihar,arwal,9,2019,1,0,0
bihar - arwal,1,0.5323439159386326,0.634608496906069,0.43591567351484456,-192.32821080201674,-229.93473640975182,-176.14561218808956,26.3854349463868,6.3247653317963,-9.396562830584093,0.3661839217596688,0.5958266882341631,0.08267357083021731,65.08806799999999,188,bihar,arwal,9,2019,1,0,0
bihar - aurangabad,0,0.40549983728777617,0.400330200131127,0.2874780373776729,-142.11881194660512,-167.65721169780642,-124.47602513302587,26.148632083028147,7.125884935615166,-1.8204196549821354,0.8002027146129445,0.48316030869061205,0.1555942082301708,260.779424,238,bihar,aurangabad,9,2019,1,0,0
bihar - aurangabad,1,0.45855771798009254,0.5748681686417524,0.42754881743903467,-162.5273377017838,-206.16471233911162,-161.66983815545598,27.045137121305956,6.616246574020298,-9.204299940023203,0.47064514396053453,0.569229467484105,0.04762304600153505,148.262335,152,bihar,aurangabad,9,2019,1,0,0
bihar - banka,0,0.3989964049712188,0.4187454541242772,0.28066025812280615,-153.68832384935558,-178.04049525130705,-124.85137539074948,25.556459207857756,6.571400883448845,-7.31136117069057,0.5746634978950171,0.5351407610263933,0.02882103162096235,266.655167,271,bihar,banka,10,2019,1,0,0
bihar - banka,1,0.5819166201087608,0.5303481668314388,0.3022706635929119,-202.84083123916065,-203.1859517000447,-124.57325394557263,25.28847843678519,6.1343364322798015,-10.0145437874849,0.4771042867235514,0.4650143508447041,0.0,142.90448,145,bihar,banka,10,2019,1,0,0
bihar - begusarai,0,0.3877495764138007,0.3296928287548247,0.2123119052902315,-136.56193271741557,-151.17126880207582,-103.26426603682572,25.234187156844197,6.754048067548391,-6.148794724428349,0.5936233847652215,0.5265367798360654,0.2179319322053128,476.66213,279,bihar,begusarai,8,2019,1,0,0
bihar - begusarai,1,0.3863317296164276,0.37838139798144343,0.19516347319851934,-158.13114839092074,-168.20835049042827,-101.88894119155958,24.70253384338281,6.298839031066726,-7.189298423168375,0.5886893536914942,0.44501075084822456,0.42044415676441327,206.39906299999998,103,bihar,begusarai,8,2019,1,0,0
bihar - bhagalpur,0,0.3522705227429647,0.34893545368820306,0.19735438081416326,-145.16181114156686,-154.42385970086926,-100.51587257855644,26.1944675840489,6.83029233568512,-3.9871208035530827,0.6504499193446406,0.5529363486604972,0.17662082210661423,403.234829,243,bihar,bhagalpur,8,2019,1,0,0
bihar - bhagalpur,1,0.4562487188124948,0.485361029265937,0.23898941113551675,-178.4911615705736,-188.87218917889655,-123.0759693807884,26.16354738722582,6.707816155517529,-5.871519613139121,0.49704941614569703,0.5189967061206098,0.2685224190126916,291.394701,160,bihar,bhagalpur,8,2019,1,0,0
bihar - bhojpur,0,0.40322956230480317,0.4227953019344838,0.3076030076040999,-133.96323458989028,-163.2151412275564,-125.511789268389,26.676048504299136,7.307335186965302,-3.171619440234471,0.5216866059742203,0.5454363499350603,0.22187461243849824,422.166867,303,bihar,bhojpur,8,2019,1,0,0
bihar - bhojpur,1,0.5096857287253119,0.5084527971702951,0.34056619479311667,-177.73367259634534,-200.11917197779653,-141.78497899626365,26.43920461387673,7.145499032422513,-7.567868330087268,0.38438625547905136,0.44031895439261964,0.09027990172156086,147.380444,124,bihar,bhojpur,8,2019,1,0,0
bihar - buxar,0,0.395451235616706,0.41392732385056735,0.3317493625067284,-153.24009427959473,-176.85559322384742,-127.33740152952836,26.38881299007497,7.111021141857351,-2.4482380994186737,0.6774176581124685,0.5506844501662915,0.10170694503614452,196.716586,271,bihar,buxar,9,2019,1,0,0
bihar - buxar,1,0.44292994945343256,0.45287331935276587,0.324388049223646,-168.97396497160196,-201.82382574256346,-151.32185984327322,26.44479468699787,7.0791174472711,-7.240281078655863,0.5741725552917153,0.4540981769424776,0.0,75.206294,107,bihar,buxar,8,2019,1,0,0
bihar - darbhanga,0,0.39734920220356235,0.334224859534376,0.18886765973455466,-162.32964060210656,-155.0475606138755,-92.37640100037305,26.507449076169515,6.410712152434483,-6.453012373942,0.43135787672359316,0.6044888367449908,0.08303936373947376,459.227483,195,bihar,darbhanga,9,2019,1,0,0
bihar - darbhanga,1,0.5728997448795673,0.480754341120636,0.2063550493807603,-212.0602688660449,-193.2187772846212,-101.48959302406783,26.41050977839728,6.101018074102286,-8.602212188775038,0.33846372712229233,0.5086670735419725,0.14449982786673912,332.152541,135,bihar,darbhanga,9,2019,1,0,0
bihar - gaya,0,0.4849670624803386,0.3670694267718624,0.20816323831614078,-175.58997710781085,-161.46764711022632,-84.77288540706414,25.389637264706852,7.341319170225965,-4.2794371315823,0.7458384055600682,0.5605054280260288,0.08291556131512184,383.36220000000003,197,bihar,gaya,12,2019,1,0,0
